Kasted_Resistivity_0_5.dat
3
UTM X
UTM Y
Resistivity (ohmm)
            563513              6231325            13.707556
            563513              6231375            14.179142
            563513              6231425             14.18731
            563513              6231475            13.813064
            563513              6231525            14.139041
            563513              6231575            15.889126
            563513              6231625            19.571766
            563513              6231675            26.516729
            563513              6231725            33.246811
            563513              6231775            22.803423
            563513              6231825            12.381977
            563513              6231875            9.9474792
            563513              6231925            8.5231276
            563513              6231975            6.0087066
            563513              6232025            4.1971645
            563513              6232075            3.8359418
            563513              6232125            3.2431271
            563513              6232175            3.3750174
            563513              6232225            3.7626169
            563513              6232275            3.9302301
            563513              6232325            2.5370731
            563513              6232375             2.444376
            563563              6230525            131.88029
            563563              6230575            130.20869
            563563              6230625             128.9377
            563563              6230675            126.27577
            563563              6230725            122.53493
            563563              6230775            120.09087
            563563              6230825            117.16016
            563563              6230875            112.46053
            563563              6230925            110.34181
            563563              6230975            109.02848
            563563              6231025            108.43515
            563563              6231075            51.617863
            563563              6231125            43.077457
            563563              6231175            36.512371
            563563              6231225            29.523647
            563563              6231275            22.258709
            563563              6231325            15.735117
            563563              6231375            14.243937
            563563              6231425             13.49118
            563563              6231475            12.299572
            563563              6231525            12.567241
            563563              6231575            13.705031
            563563              6231625            16.610777
            563563              6231675            21.772085
            563563              6231725             25.18257
            563563              6231775            17.120247
            563563              6231825             9.358387
            563563              6231875            8.3208752
            563563              6231925            8.1401987
            563563              6231975            5.5221343
            563563              6232025            3.2552173
            563563              6232075             2.850421
            563563              6232125            3.2292449
            563563              6232175            3.4963508
            563563              6232225            4.2159362
            563563              6232275            4.9028883
            563563              6232325            4.9089885
            563563              6232375            4.6423407
            563563              6232425            2.3238068
            563613              6230425            140.60475
            563613              6230475            130.93324
            563613              6230525            134.84967
            563613              6230575            130.86699
            563613              6230625            128.22124
            563613              6230675            125.73607
            563613              6230725            123.18561
            563613              6230775             120.3622
            563613              6230825            116.46623
            563613              6230875            112.43719
            563613              6230925            109.05859
            563613              6230975            106.82677
            563613              6231025            101.06716
            563613              6231075            99.947067
            563613              6231125            50.842869
            563613              6231175            39.290722
            563613              6231225            32.121075
            563613              6231275            25.947771
            563613              6231325            19.735588
            563613              6231375            16.309101
            563613              6231425            14.254434
            563613              6231475             12.85553
            563613              6231525            12.388821
            563613              6231575            12.009641
            563613              6231625            13.378271
            563613              6231675            18.994595
            563613              6231725            17.429703
            563613              6231775            7.5741687
            563613              6231825             5.742394
            563613              6231875            6.3187189
            563613              6231925            6.3758044
            563613              6231975             4.802938
            563613              6232025            3.2570543
            563613              6232075            2.4216423
            563613              6232125            2.9001403
            563613              6232175            3.4238207
            563613              6232225            4.8247409
            563613              6232275            5.7844892
            563613              6232325            6.7115684
            563613              6232375            6.0479469
            563613              6232425            2.3238068
            563663              6230425            141.89592
            563663              6230475            136.93988
            563663              6230525            134.64491
            563663              6230575            131.96234
            563663              6230625            128.89914
            563663              6230675              126.299
            563663              6230725            124.09949
            563663              6230775            121.52625
            563663              6230825            116.95535
            563663              6230875            111.34224
            563663              6230925             107.2482
            563663              6230975            101.78175
            563663              6231025            100.43613
            563663              6231075            100.32982
            563663              6231125            55.575062
            563663              6231175            45.064034
            563663              6231225            36.095249
            563663              6231275            29.174273
            563663              6231325            22.917646
            563663              6231375            18.051781
            563663              6231425            14.931383
            563663              6231475            13.756564
            563663              6231525            13.138023
            563663              6231575            13.703768
            563663              6231625            15.888759
            563663              6231675            22.879154
            563663              6231725            20.423964
            563663              6231775            7.6143527
            563663              6231825            4.9680963
            563663              6231875            6.1944532
            563663              6231925            6.6333055
            563663              6231975            5.6898527
            563663              6232025            4.4029927
            563663              6232075            3.7214911
            563663              6232125            3.8370461
            563663              6232175            4.2274165
            563663              6232225            4.5293932
            563663              6232275            6.2016039
            563663              6232325            6.8458281
            563663              6232375            8.9382181
            563663              6232425            6.1189227
            563713              6230375            140.60475
            563713              6230425            140.67601
            563713              6230475            137.42322
            563713              6230525            132.82813
            563713              6230575            132.49211
            563713              6230625             130.9272
            563713              6230675            127.69973
            563713              6230725            124.49732
            563713              6230775            122.20811
            563713              6230825            116.25185
            563713              6230875            108.75266
            563713              6230925            105.25674
            563713              6230975            99.151657
            563713              6231025             101.0346
            563713              6231075            85.298233
            563713              6231125             75.67807
            563713              6231175            52.298592
            563713              6231225             42.42971
            563713              6231275            33.517372
            563713              6231325            25.900017
            563713              6231375            19.692459
            563713              6231425            16.539793
            563713              6231475            15.198124
            563713              6231525            14.818696
            563713              6231575            16.060165
            563713              6231625            19.957216
            563713              6231675            25.245848
            563713              6231725            22.557968
            563713              6231775            11.731675
            563713              6231825            7.8064218
            563713              6231875            9.7606335
            563713              6231925            9.7467985
            563713              6231975            8.5102043
            563713              6232025            7.0772576
            563713              6232075            6.3380847
            563713              6232125              5.95048
            563713              6232175            5.8071494
            563713              6232225            5.9419641
            563713              6232275            5.9790745
            563713              6232325            6.3641148
            563713              6232375            8.1666136
            563713              6232425            14.932756
            563763              6230375            142.56078
            563763              6230425            140.92236
            563763              6230475            135.24461
            563763              6230525            135.87517
            563763              6230575            135.57199
            563763              6230625            133.37674
            563763              6230675            130.10681
            563763              6230725            124.54032
            563763              6230775            115.00586
