Data written by mGstat 10-Jan-2016
5
col1, unknown
col2, unknown
col3, unknown
col4, unknown
col5, unknown
                 5                    2                    0                0.975                0.025
                 5                    3                    0                0.975                0.025
                 5                    4                    0                0.975                0.025
                 5                    5                    0               0.7375               0.2625
                 5                    6                    0                  0.5                  0.5
                 5                    7                    0                  0.5                  0.5
                 5                    8                    0                  0.5                  0.5
                 5                    9                    0             0.678125             0.321875
                 5                   10                    0             0.796875             0.203125
                 5                   11                    0             0.559375             0.440625
                 5                   12                    0             0.321875             0.678125
                 5                   13                    0              0.14375              0.85625
                 5                   14                    0                0.025                0.975
                 5                   15                    0               0.2625               0.7375
                 5                   16                    0                  0.5                  0.5
                 5                   17                    0             0.678125             0.321875
                 5                   18                    0             0.678125             0.321875
                 5                   19                    0             0.440625             0.559375
                 5                   20                    0             0.321875             0.678125
                 5                   21                    0              0.38125              0.61875
                 5                   22                    0              0.61875              0.38125
                 5                   23                    0              0.85625              0.14375
                 5                   24                    0               0.7375               0.2625
                 5                   25                    0                  0.5                  0.5
                 5                   26                    0             0.440625             0.559375
                 5                   27                    0             0.440625             0.559375
                 5                   28                    0             0.678125             0.321875
                 5                   29                    0             0.915625             0.084375
                 5                   30                    0                0.975                0.025
                 6                    1                    0               0.7375               0.2625
                 6                    2                    0             0.915625             0.084375
                 6                    3                    0                0.975                0.025
                 6                    4                    0                0.975                0.025
                 6                    5                    0               0.7375               0.2625
                 6                    6                    0                  0.5                  0.5
                 6                    7                    0                  0.5                  0.5
                 6                    8                    0                  0.5                  0.5
                 6                    9                    0             0.678125             0.321875
                 6                   10                    0             0.796875             0.203125
                 6                   11                    0              0.61875              0.38125
                 6                   12                    0             0.440625             0.559375
                 6                   13                    0               0.2625               0.7375
                 6                   14                    0              0.14375              0.85625
                 6                   15                    0             0.321875             0.678125
                 6                   16                    0                  0.5                  0.5
                 6                   17                    0             0.678125             0.321875
                 6                   18                    0             0.678125             0.321875
                 6                   19                    0             0.440625             0.559375
                 6                   20                    0               0.2625               0.7375
                 6                   21                    0             0.321875             0.678125
                 6                   22                    0             0.559375             0.440625
                 6                   23                    0             0.796875             0.203125
                 6                   24                    0               0.7375               0.2625
                 6                   25                    0                  0.5                  0.5
                 6                   26                    0             0.440625             0.559375
                 6                   27                    0             0.440625             0.559375
                 6                   28                    0             0.678125             0.321875
                 6                   29                    0             0.915625             0.084375
                 6                   30                    0                0.975                0.025
                 7                    1                    0              0.61875              0.38125
                 7                    2                    0              0.85625              0.14375
                 7                    3                    0                0.975                0.025
                 7                    4                    0                0.975                0.025
                 7                    5                    0               0.7375               0.2625
                 7                    6                    0                  0.5                  0.5
                 7                    7                    0                  0.5                  0.5
                 7                    8                    0                  0.5                  0.5
                 7                    9                    0               0.7375               0.2625
                 7                   10                    0             0.915625             0.084375
                 7                   11                    0             0.796875             0.203125
                 7                   12                    0             0.678125             0.321875
                 7                   13                    0             0.440625             0.559375
                 7                   14                    0               0.2625               0.7375
                 7                   15                    0              0.38125              0.61875
                 7                   16                    0                  0.5                  0.5
                 7                   17                    0             0.678125             0.321875
                 7                   18                    0             0.678125             0.321875
                 7                   19                    0             0.440625             0.559375
                 7                   20                    0             0.203125             0.796875
                 7                   21                    0               0.2625               0.7375
                 7                   22                    0                  0.5                  0.5
                 7                   23                    0               0.7375               0.2625
                 7                   24                    0             0.796875             0.203125
                 7                   25                    0             0.559375             0.440625
                 7                   26                    0             0.440625             0.559375
                 7                   27                    0              0.38125              0.61875
                 7                   28                    0             0.559375             0.440625
                 7                   29                    0             0.796875             0.203125
                 7                   30                    0             0.915625             0.084375
                 8                    1                    0                  0.5                  0.5
                 8                    2                    0               0.7375               0.2625
                 8                    3                    0             0.915625             0.084375
                 8                    4                    0                0.975                0.025
                 8                    5                    0               0.7375               0.2625
                 8                    6                    0                  0.5                  0.5
                 8                    7                    0                  0.5                  0.5
                 8                    8                    0                  0.5                  0.5
                 8                    9                    0               0.7375               0.2625
                 8                   10                    0                0.975                0.025
                 8                   11                    0             0.915625             0.084375
                 8                   12                    0              0.85625              0.14375
                 8                   13                    0              0.61875              0.38125
                 8                   14                    0              0.38125              0.61875
                 8                   15                    0             0.440625             0.559375
                 8                   16                    0                  0.5                  0.5
                 8                   17                    0             0.678125             0.321875
                 8                   18                    0             0.678125             0.321875
                 8                   19                    0             0.440625             0.559375
                 8                   20                    0             0.203125             0.796875
                 8                   21                    0               0.2625               0.7375
                 8                   22                    0                  0.5                  0.5
                 8                   23                    0               0.7375               0.2625
                 8                   24                    0              0.85625              0.14375
                 8                   25                    0             0.678125             0.321875
                 8                   26                    0                  0.5                  0.5
                 8                   27                    0              0.38125              0.61875
                 8                   28                    0             0.440625             0.559375
                 8                   29                    0             0.559375             0.440625
                 8                   30                    0               0.7375               0.2625
                 9                    1                    0             0.321875             0.678125
                 9                    2                    0             0.559375             0.440625
                 9                    3                    0             0.796875             0.203125
                 9                    4                    0             0.915625             0.084375
                 9                    5                    0               0.7375               0.2625
                 9                    6                    0                  0.5                  0.5
                 9                    7                    0                  0.5                  0.5
                 9                    8                    0                  0.5                  0.5
                 9                    9                    0               0.7375               0.2625
                 9                   10                    0                0.975                0.025
                 9                   11                    0                0.975                0.025
                 9                   12                    0                0.975                0.025
                 9                   13                    0               0.7375               0.2625
                 9                   14                    0                  0.5                  0.5
                 9                   15                    0                  0.5                  0.5
                 9                   16                    0             0.440625             0.559375
                 9                   17                    0             0.559375             0.440625
                 9                   18                    0             0.559375             0.440625
                 9                   19                    0             0.321875             0.678125
                 9                   20                    0              0.14375              0.85625
                 9                   21                    0               0.2625               0.7375
                 9                   22                    0                  0.5                  0.5
                 9                   23                    0               0.7375               0.2625
                 9                   24                    0             0.915625             0.084375
                 9                   25                    0             0.796875             0.203125
                 9                   26                    0              0.61875              0.38125
                 9                   27                    0             0.440625             0.559375
                 9                   28                    0              0.38125              0.61875
                 9                   29                    0              0.38125              0.61875
                 9                   30                    0             0.559375             0.440625
                10                    1                    0               0.2625               0.7375
                10                    2                    0             0.440625             0.559375
                10                    3                    0             0.678125             0.321875
                10                    4                    0              0.85625              0.14375
                10                    5                    0               0.7375               0.2625
                10                    6                    0                  0.5                  0.5
                10                    7                    0                  0.5                  0.5
                10                    8                    0                  0.5                  0.5
                10                    9                    0               0.7375               0.2625
                10                   10                    0                0.975                0.025
                10                   11                    0                0.975                0.025
                10                   12                    0                0.975                0.025
                10                   13                    0               0.7375               0.2625
                10                   14                    0                  0.5                  0.5
                10                   15                    0                  0.5                  0.5
                10                   16                    0              0.38125              0.61875
                10                   17                    0             0.440625             0.559375
                10                   18                    0             0.440625             0.559375
                10                   19                    0               0.2625               0.7375
                10                   20                    0              0.14375              0.85625
                10                   21                    0               0.2625               0.7375
                10                   22                    0                  0.5                  0.5
                10                   23                    0             0.678125             0.321875
                10                   24                    0             0.915625             0.084375
                10                   25                    0             0.915625             0.084375
                10                   26                    0             0.796875             0.203125
                10                   27                    0              0.61875              0.38125
                10                   28                    0             0.440625             0.559375
                10                   29                    0             0.321875             0.678125
                10                   30                    0              0.38125              0.61875
                11                    1                    0               0.2625               0.7375
                11                    2                    0              0.38125              0.61875
                11                    3                    0             0.559375             0.440625
                11                    4                    0             0.796875             0.203125
                11                    5                    0               0.7375               0.2625
                11                    6                    0                  0.5                  0.5
                11                    7                    0                  0.5                  0.5
                11                    8                    0                  0.5                  0.5
                11                    9                    0               0.7375               0.2625
                11                   10                    0                0.975                0.025
                11                   11                    0                0.975                0.025
                11                   12                    0                0.975                0.025
                11                   13                    0               0.7375               0.2625
                11                   14                    0                  0.5                  0.5
                11                   15                    0                  0.5                  0.5
                11                   16                    0             0.321875             0.678125
                11                   17                    0             0.321875             0.678125
                11                   18                    0              0.38125              0.61875
                11                   19                    0               0.2625               0.7375
                11                   20                    0             0.203125             0.796875
                11                   21                    0             0.321875             0.678125
                11                   22                    0                  0.5                  0.5
                11                   23                    0              0.61875              0.38125
                11                   24                    0              0.85625              0.14375
                11                   25                    0                0.975                0.025
                11                   26                    0             0.915625             0.084375
                11                   27                    0             0.796875             0.203125
                11                   28                    0             0.559375             0.440625
                11                   29                    0             0.321875             0.678125
                11                   30                    0               0.2625               0.7375
                12                    1                    0             0.321875             0.678125
                12                    2                    0              0.38125              0.61875
                12                    3                    0                  0.5                  0.5
                12                    4                    0               0.7375               0.2625
                12                    5                    0               0.7375               0.2625
                12                    6                    0                  0.5                  0.5
                12                    7                    0             0.440625             0.559375
                12                    8                    0             0.440625             0.559375
                12                    9                    0             0.678125             0.321875
                12                   10                    0             0.915625             0.084375
                12                   11                    0                0.975                0.025
                12                   12                    0                0.975                0.025
                12                   13                    0               0.7375               0.2625
                12                   14                    0                  0.5                  0.5
                12                   15                    0             0.440625             0.559375
                12                   16                    0             0.203125             0.796875
                12                   17                    0             0.203125             0.796875
                12                   18                    0             0.321875             0.678125
                12                   19                    0             0.321875             0.678125
                12                   20                    0             0.321875             0.678125
                12                   21                    0              0.38125              0.61875
                12                   22                    0                  0.5                  0.5
                12                   23                    0             0.559375             0.440625
                12                   24                    0             0.796875             0.203125
                12                   25                    0                0.975                0.025
                12                   26                    0                0.975                0.025
                12                   27                    0             0.915625             0.084375
                12                   28                    0             0.678125             0.321875
                12                   29                    0             0.440625             0.559375
                12                   30                    0               0.2625               0.7375
                13                    1                    0             0.440625             0.559375
                13                    2                    0             0.440625             0.559375
                13                    3                    0                  0.5                  0.5
                13                    4                    0               0.7375               0.2625
                13                    5                    0             0.796875             0.203125
                13                    6                    0             0.559375             0.440625
                13                    7                    0             0.440625             0.559375
                13                    8                    0              0.38125              0.61875
                13                    9                    0             0.559375             0.440625
                13                   10                    0             0.796875             0.203125
                13                   11                    0             0.915625             0.084375
                13                   12                    0                0.975                0.025
                13                   13                    0               0.7375               0.2625
                13                   14                    0                  0.5                  0.5
                13                   15                    0              0.38125              0.61875
                13                   16                    0              0.14375              0.85625
                13                   17                    0             0.203125             0.796875
                13                   18                    0              0.38125              0.61875
                13                   19                    0                  0.5                  0.5
                13                   20                    0                  0.5                  0.5
                13                   21                    0             0.440625             0.559375
                13                   22                    0             0.440625             0.559375
                13                   23                    0             0.440625             0.559375
                13                   24                    0             0.678125             0.321875
                13                   25                    0             0.915625             0.084375
                13                   26                    0                0.975                0.025
                13                   27                    0                0.975                0.025
                13                   28                    0             0.796875             0.203125
                13                   29                    0             0.559375             0.440625
                13                   30                    0             0.321875             0.678125
                14                    1                    0             0.440625             0.559375
                14                    2                    0             0.440625             0.559375
                14                    3                    0                  0.5                  0.5
                14                    4                    0               0.7375               0.2625
                14                    5                    0              0.85625              0.14375
                14                    6                    0             0.678125             0.321875
                14                    7                    0                  0.5                  0.5
                14                    8                    0              0.38125              0.61875
                14                    9                    0             0.440625             0.559375
                14                   10                    0              0.61875              0.38125
                14                   11                    0             0.796875             0.203125
                14                   12                    0             0.915625             0.084375
                14                   13                    0             0.796875             0.203125
                14                   14                    0             0.559375             0.440625
                14                   15                    0              0.38125              0.61875
                14                   16                    0              0.14375              0.85625
                14                   17                    0             0.203125             0.796875
                14                   18                    0             0.440625             0.559375
                14                   19                    0              0.61875              0.38125
                14                   20                    0              0.61875              0.38125
                14                   21                    0                  0.5                  0.5
                14                   22                    0              0.38125              0.61875
                14                   23                    0             0.321875             0.678125
                14                   24                    0             0.559375             0.440625
                14                   25                    0             0.796875             0.203125
                14                   26                    0             0.915625             0.084375
                14                   27                    0                0.975                0.025
                14                   28                    0              0.85625              0.14375
                14                   29                    0              0.61875              0.38125
                14                   30                    0              0.38125              0.61875
                15                    1                    0              0.38125              0.61875
                15                    2                    0              0.38125              0.61875
                15                    3                    0                  0.5                  0.5
                15                    4                    0               0.7375               0.2625
                15                    5                    0             0.915625             0.084375
                15                    6                    0             0.796875             0.203125
                15                    7                    0              0.61875              0.38125
                15                    8                    0             0.440625             0.559375
                15                    9                    0              0.38125              0.61875
                15                   10                    0                  0.5                  0.5
                15                   11                    0             0.678125             0.321875
                15                   12                    0              0.85625              0.14375
                15                   13                    0              0.85625              0.14375
                15                   14                    0              0.61875              0.38125
                15                   15                    0              0.38125              0.61875
                15                   16                    0              0.14375              0.85625
                15                   17                    0             0.203125             0.796875
                15                   18                    0             0.440625             0.559375
                15                   19                    0             0.678125             0.321875
                15                   20                    0             0.678125             0.321875
                15                   21                    0                  0.5                  0.5
                15                   22                    0             0.321875             0.678125
                15                   23                    0             0.203125             0.796875
                15                   24                    0              0.38125              0.61875
                15                   25                    0              0.61875              0.38125
                15                   26                    0             0.796875             0.203125
                15                   27                    0             0.915625             0.084375
                15                   28                    0             0.915625             0.084375
                15                   29                    0             0.678125             0.321875
                15                   30                    0             0.440625             0.559375
                16                    1                    0             0.321875             0.678125
                16                    2                    0              0.38125              0.61875
                16                    3                    0             0.559375             0.440625
                16                    4                    0             0.796875             0.203125
                16                    5                    0                0.975                0.025
                16                    6                    0             0.915625             0.084375
                16                    7                    0             0.796875             0.203125
                16                    8                    0             0.559375             0.440625
                16                    9                    0              0.38125              0.61875
                16                   10                    0              0.38125              0.61875
                16                   11                    0                  0.5                  0.5
                16                   12                    0               0.7375               0.2625
                16                   13                    0              0.85625              0.14375
                16                   14                    0               0.7375               0.2625
                16                   15                    0                  0.5                  0.5
                16                   16                    0               0.2625               0.7375
                16                   17                    0             0.321875             0.678125
                16                   18                    0                  0.5                  0.5
                16                   19                    0               0.7375               0.2625
                16                   20                    0             0.796875             0.203125
                16                   21                    0              0.61875              0.38125
                16                   22                    0             0.440625             0.559375
                16                   23                    0               0.2625               0.7375
                16                   24                    0             0.321875             0.678125
                16                   25                    0             0.440625             0.559375
                16                   26                    0              0.61875              0.38125
                16                   27                    0             0.796875             0.203125
                16                   28                    0             0.915625             0.084375
                16                   29                    0               0.7375               0.2625
                16                   30                    0                  0.5                  0.5
                17                    1                    0             0.321875             0.678125
                17                    2                    0             0.440625             0.559375
                17                    3                    0             0.678125             0.321875
                17                    4                    0              0.85625              0.14375
                17                    5                    0                0.975                0.025
                17                    6                    0                0.975                0.025
                17                    7                    0             0.915625             0.084375
                17                    8                    0             0.678125             0.321875
                17                    9                    0             0.440625             0.559375
                17                   10                    0              0.38125              0.61875
                17                   11                    0             0.440625             0.559375
                17                   12                    0             0.678125             0.321875
                17                   13                    0             0.915625             0.084375
                17                   14                    0              0.85625              0.14375
                17                   15                    0              0.61875              0.38125
                17                   16                    0              0.38125              0.61875
                17                   17                    0              0.38125              0.61875
                17                   18                    0                  0.5                  0.5
                17                   19                    0               0.7375               0.2625
                17                   20                    0              0.85625              0.14375
                17                   21                    0               0.7375               0.2625
                17                   22                    0              0.61875              0.38125
                17                   23                    0             0.440625             0.559375
                17                   24                    0              0.38125              0.61875
                17                   25                    0              0.38125              0.61875
                17                   26                    0                  0.5                  0.5
                17                   27                    0             0.678125             0.321875
                17                   28                    0             0.796875             0.203125
                17                   29                    0             0.678125             0.321875
                17                   30                    0             0.440625             0.559375
                18                    1                    0              0.38125              0.61875
                18                    2                    0             0.559375             0.440625
                18                    3                    0             0.796875             0.203125
                18                    4                    0             0.915625             0.084375
                18                    5                    0                0.975                0.025
                18                    6                    0                0.975                0.025
                18                    7                    0             0.915625             0.084375
                18                    8                    0             0.678125             0.321875
                18                    9                    0             0.440625             0.559375
                18                   10                    0              0.38125              0.61875
                18                   11                    0             0.440625             0.559375
                18                   12                    0             0.678125             0.321875
                18                   13                    0             0.915625             0.084375
                18                   14                    0             0.915625             0.084375
                18                   15                    0               0.7375               0.2625
                18                   16                    0                  0.5                  0.5
                18                   17                    0             0.440625             0.559375
                18                   18                    0                  0.5                  0.5
                18                   19                    0             0.678125             0.321875
                18                   20                    0              0.85625              0.14375
                18                   21                    0              0.85625              0.14375
                18                   22                    0             0.796875             0.203125
                18                   23                    0             0.678125             0.321875
                18                   24                    0                  0.5                  0.5
                18                   25                    0              0.38125              0.61875
                18                   26                    0              0.38125              0.61875
                18                   27                    0                  0.5                  0.5
                18                   28                    0              0.61875              0.38125
                18                   29                    0             0.559375             0.440625
                18                   30                    0             0.440625             0.559375
                19                    1                    0              0.38125              0.61875
                19                    2                    0              0.61875              0.38125
                19                    3                    0              0.85625              0.14375
                19                    4                    0                0.975                0.025
                19                    5                    0                0.975                0.025
                19                    6                    0                0.975                0.025
                19                    7                    0              0.85625              0.14375
                19                    8                    0              0.61875              0.38125
                19                    9                    0             0.440625             0.559375
                19                   10                    0              0.38125              0.61875
                19                   11                    0                  0.5                  0.5
                19                   12                    0               0.7375               0.2625
                19                   13                    0             0.915625             0.084375
                19                   14                    0                0.975                0.025
                19                   15                    0              0.85625              0.14375
                19                   16                    0              0.61875              0.38125
                19                   17                    0                  0.5                  0.5
                19                   18                    0                  0.5                  0.5
                19                   19                    0              0.61875              0.38125
                19                   20                    0              0.85625              0.14375
                19                   21                    0                0.975                0.025
                19                   22                    0                0.975                0.025
                19                   23                    0             0.915625             0.084375
                19                   24                    0               0.7375               0.2625
                19                   25                    0                  0.5                  0.5
                19                   26                    0              0.38125              0.61875
                19                   27                    0              0.38125              0.61875
                19                   28                    0              0.38125              0.61875
                19                   29                    0             0.440625             0.559375
                19                   30                    0             0.440625             0.559375
                20                    1                    0              0.38125              0.61875
                20                    2                    0              0.61875              0.38125
                20                    3                    0              0.85625              0.14375
                20                    4                    0                0.975                0.025
                20                    5                    0                0.975                0.025
                20                    6                    0                0.975                0.025
                20                    7                    0             0.796875             0.203125
                20                    8                    0             0.559375             0.440625
                20                    9                    0             0.440625             0.559375
                20                   10                    0             0.440625             0.559375
                20                   11                    0              0.61875              0.38125
                20                   12                    0              0.85625              0.14375
                20                   13                    0                0.975                0.025
                20                   14                    0                0.975                0.025
                20                   15                    0              0.85625              0.14375
                20                   16                    0              0.61875              0.38125
                20                   17                    0             0.440625             0.559375
                20                   18                    0              0.38125              0.61875
                20                   19                    0                  0.5                  0.5
                20                   20                    0               0.7375               0.2625
                20                   21                    0             0.915625             0.084375
                20                   22                    0                0.975                0.025
                20                   23                    0                0.975                0.025
                20                   24                    0              0.85625              0.14375
                20                   25                    0              0.61875              0.38125
                20                   26                    0             0.440625             0.559375
                20                   27                    0             0.321875             0.678125
                20                   28                    0               0.2625               0.7375
                20                   29                    0              0.38125              0.61875
                20                   30                    0                  0.5                  0.5
                21                    1                    0              0.38125              0.61875
                21                    2                    0              0.61875              0.38125
                21                    3                    0              0.85625              0.14375
                21                    4                    0                0.975                0.025
                21                    5                    0                0.975                0.025
                21                    6                    0                0.975                0.025
                21                    7                    0               0.7375               0.2625
                21                    8                    0                  0.5                  0.5
                21                    9                    0             0.440625             0.559375
                21                   10                    0             0.440625             0.559375
                21                   11                    0             0.678125             0.321875
                21                   12                    0             0.915625             0.084375
                21                   13                    0                0.975                0.025
                21                   14                    0                0.975                0.025
                21                   15                    0              0.85625              0.14375
                21                   16                    0              0.61875              0.38125
                21                   17                    0              0.38125              0.61875
                21                   18                    0               0.2625               0.7375
                21                   19                    0              0.38125              0.61875
                21                   20                    0              0.61875              0.38125
                21                   21                    0              0.85625              0.14375
                21                   22                    0                0.975                0.025
                21                   23                    0                0.975                0.025
                21                   24                    0              0.85625              0.14375
                21                   25                    0              0.61875              0.38125
                21                   26                    0              0.38125              0.61875
                21                   27                    0             0.203125             0.796875
                21                   28                    0             0.203125             0.796875
                21                   29                    0              0.38125              0.61875
                21                   30                    0              0.61875              0.38125
                22                    1                    0              0.38125              0.61875
                22                    2                    0              0.61875              0.38125
                22                    3                    0              0.85625              0.14375
                22                    4                    0                0.975                0.025
                22                    5                    0                0.975                0.025
                22                    6                    0                0.975                0.025
                22                    7                    0               0.7375               0.2625
                22                    8                    0                  0.5                  0.5
                22                    9                    0                  0.5                  0.5
                22                   10                    0                  0.5                  0.5
                22                   11                    0               0.7375               0.2625
                22                   12                    0                0.975                0.025
                22                   13                    0                0.975                0.025
                22                   14                    0                0.975                0.025
                22                   15                    0              0.85625              0.14375
                22                   16                    0              0.61875              0.38125
                22                   17                    0              0.38125              0.61875
                22                   18                    0             0.203125             0.796875
                22                   19                    0             0.321875             0.678125
                22                   20                    0             0.559375             0.440625
                22                   21                    0             0.796875             0.203125
                22                   22                    0                0.975                0.025
                22                   23                    0                0.975                0.025
                22                   24                    0              0.85625              0.14375
                22                   25                    0              0.61875              0.38125
                22                   26                    0              0.38125              0.61875
                22                   27                    0             0.203125             0.796875
                22                   28                    0               0.2625               0.7375
                22                   29                    0                  0.5                  0.5
                22                   30                    0               0.7375               0.2625
                23                    1                    0             0.440625             0.559375
                23                    2                    0             0.678125             0.321875
                23                    3                    0             0.915625             0.084375
                23                    4                    0                0.975                0.025
                23                    5                    0                0.975                0.025
                23                    6                    0                0.975                0.025
                23                    7                    0               0.7375               0.2625
                23                    8                    0                  0.5                  0.5
                23                    9                    0                  0.5                  0.5
                23                   10                    0                  0.5                  0.5
                23                   11                    0               0.7375               0.2625
                23                   12                    0                0.975                0.025
                23                   13                    0                0.975                0.025
                23                   14                    0                0.975                0.025
                23                   15                    0             0.796875             0.203125
                23                   16                    0             0.559375             0.440625
                23                   17                    0             0.321875             0.678125
                23                   18                    0             0.084375             0.915625
                23                   19                    0               0.2625               0.7375
                23                   20                    0                  0.5                  0.5
                23                   21                    0               0.7375               0.2625
                23                   22                    0                0.975                0.025
                23                   23                    0                0.975                0.025
                23                   24                    0              0.85625              0.14375
                23                   25                    0              0.61875              0.38125
                23                   26                    0              0.38125              0.61875
                23                   27                    0               0.2625               0.7375
                23                   28                    0              0.38125              0.61875
                23                   29                    0              0.61875              0.38125
                23                   30                    0              0.85625              0.14375
                24                    1                    0                  0.5                  0.5
                24                    2                    0               0.7375               0.2625
                24                    3                    0                0.975                0.025
                24                    4                    0                0.975                0.025
                24                    5                    0                0.975                0.025
                24                    6                    0             0.915625             0.084375
                24                    7                    0             0.678125             0.321875
                24                    8                    0             0.440625             0.559375
                24                    9                    0             0.440625             0.559375
                24                   10                    0                  0.5                  0.5
                24                   11                    0               0.7375               0.2625
                24                   12                    0                0.975                0.025
                24                   13                    0                0.975                0.025
                24                   14                    0                0.975                0.025
                24                   15                    0              0.85625              0.14375
                24                   16                    0              0.61875              0.38125
                24                   17                    0              0.38125              0.61875
                24                   18                    0              0.14375              0.85625
                24                   19                    0               0.2625               0.7375
                24                   20                    0                  0.5                  0.5
                24                   21                    0               0.7375               0.2625
                24                   22                    0                0.975                0.025
                24                   23                    0                0.975                0.025
                24                   24                    0              0.85625              0.14375
                24                   25                    0              0.61875              0.38125
                24                   26                    0              0.38125              0.61875
                24                   27                    0               0.2625               0.7375
                24                   28                    0              0.38125              0.61875
                24                   29                    0              0.61875              0.38125
                24                   30                    0              0.85625              0.14375
                25                    1                    0                  0.5                  0.5
                25                    2                    0               0.7375               0.2625
                25                    3                    0                0.975                0.025
                25                    4                    0                0.975                0.025
                25                    5                    0                0.975                0.025
                25                    6                    0              0.85625              0.14375
